x y  z
35 26 -0.25298221
36 26 -0.37947332
37 26 -0.50596443
38 26 -0.31622777
39 26 -0.12649111
40 26 -0.063245553
41 26 0.063245553
42 26 -0.12649111
43 26 0.37947332
44 26 0.63245553
45 26 0.56920998
46 26 1.2649111
47 26 1.3914022
48 26 1.2649111
49 26 0.88543774
50 26 0.63245553
51 26 0.31622777
52 26 -0.63245553
53 26 -0.69570109
54 26 -1.5178933
55 26 -1.5811388
56 26 -1.7076299
57 26 -1.13842
58 26 -0.63245553
59 26 -1.0119289
60 26 -1.0751744
61 26 -1.5178933
62 26 -1.3281566
63 26 -1.5178933
64 26 -1.13842
65 26 -0.9486833
66 26 -1.0119289
67 26 -1.0751744
68 26 -1.13842
69 26 -0.44271887
70 26 0.18973666
71 26 0.63245553
72 26 0.50596443
73 26 0.31622777
74 26 -0.25298221
75 26 0.12649111
76 26 1.13842
77 26 0.82219219
78 26 0.82219219
79 26 0.88543774
80 26 0.88543774
81 26 1.13842
82 26 0.88543774
83 26 0.50596443
84 26 0.37947332
85 26 0.31622777
86 26 0.88543774
87 26 0.75894664
88 26 0.88543774
89 26 1.2649111
90 26 0.9486833
91 26 0.88543774
92 26 1.0751744
93 26 1.0119289
94 26 0
95 26 0.63245553
96 26 0.9486833
97 26 1.0751744
98 26 1.4546477
99 26 1.2649111
100 26 1.4546477
0 27 0.31622777
1 27 0.063245553
2 27 0.12649111
3 27 0.31622777
4 27 0.12649111
5 27 0.18973666
6 27 0.063245553
7 27 -0.50596443
8 27 -0.82219219
9 27 -0.37947332
10 27 -0.18973666
11 27 -0.44271887
12 27 -0.37947332
13 27 -0.56920998
14 27 -0.50596443
15 27 -1.2649111
16 27 -0.75894664
17 27 -0.25298221
18 27 -0.44271887
19 27 0.69570109
20 27 0.18973666
21 27 0.18973666
22 27 0.75894664
23 27 0.37947332
24 27 0.25298221
25 27 0
26 27 0.31622777
27 27 0.25298221
28 27 0.25298221
29 27 0.63245553
30 27 0.69570109
31 27 1.3914022
32 27 0.88543774
33 27 0.88543774
34 27 0.37947332
35 27 -0.25298221
36 27 -0.18973666
37 27 -0.18973666
38 27 -0.18973666
39 27 0.50596443
40 27 1.13842
41 27 0.31622777
42 27 0.12649111
43 27 0.56920998
44 27 0.31622777
45 27 -0.063245553
46 27 0.75894664
47 27 0.50596443
48 27 1.0751744
49 27 1.2649111
50 27 0.50596443
51 27 -0.25298221
52 27 -0.37947332
53 27 -0.9486833
54 27 -1.3914022
55 27 -1.7076299
56 27 -0.9486833
57 27 -0.9486833
58 27 -0.56920998
59 27 -0.69570109
60 27 -0.88543774
61 27 -0.75894664
62 27 -1.2016655
63 27 -0.88543774
64 27 -1.2649111
65 27 -1.4546477
66 27 -1.2016655
67 27 -0.9486833
68 27 -0.88543774
69 27 -0.18973666
70 27 -0.063245553
71 27 -0.063245553
72 27 0.063245553
73 27 0
74 27 0.063245553
75 27 0.31622777
76 27 0.88543774
77 27 0.75894664
78 27 1.3914022
79 27 1.5811388
80 27 1.9606121
81 27 0.82219219
82 27 1.4546477
83 27 1.13842
84 27 1.3281566
85 27 1.3914022
86 27 0.88543774
87 27 1.7708755
88 27 2.0238577
89 27 1.0751744
90 27 1.0119289
91 27 0.75894664
92 27 0.75894664
93 27 0
94 27 -0.50596443
95 27 0.56920998
96 27 0.88543774
97 27 1.3281566
98 27 1.3281566
99 27 1.4546477
100 27 1.834121
0 28 0.56920998
1 28 0.063245553
2 28 0.063245553
3 28 0
4 28 0.44271887
5 28 0.25298221
6 28 -0.18973666
7 28 0.31622777
8 28 -0.25298221
9 28 -0.82219219
10 28 -0.25298221
11 28 -0.37947332
12 28 -0.25298221
13 28 -0.75894664
14 28 -0.69570109
15 28 -0.18973666
16 28 -0.25298221
17 28 -0.12649111
18 28 0.63245553
19 28 0.31622777
20 28 0.63245553
21 28 0.18973666
22 28 0.88543774
23 28 0
24 28 0.31622777
25 28 -0.063245553
26 28 0
27 28 0.063245553
28 28 0.37947332
29 28 0.37947332
30 28 1.0119289
31 28 1.4546477
32 28 0.69570109
33 28 0.44271887
34 28 0.31622777
35 28 -0.50596443
36 28 -0.82219219
37 28 -0.44271887
38 28 -0.63245553
39 28 -0.063245553
40 28 0.44271887
41 28 0.82219219
42 28 -0.063245553
43 28 0.25298221
44 28 0.44271887
45 28 0.37947332
46 28 0.31622777
47 28 0.18973666
48 28 0.69570109
49 28 0.37947332
50 28 0.12649111
51 28 0
52 28 -0.37947332
53 28 -0.44271887
54 28 -0.75894664
55 28 -0.75894664
56 28 -0.56920998
57 28 -0.82219219
58 28 -0.75894664
59 28 -0.9486833
60 28 -1.2649111
61 28 -1.2016655
62 28 -0.88543774
63 28 -0.37947332
64 28 -1.4546477
65 28 -1.5811388
66 28 -1.3281566
67 28 -0.9486833
68 28 -1.13842
69 28 -0.56920998
70 28 -0.18973666
71 28 0.063245553
72 28 0.12649111
73 28 0.12649111
74 28 0.37947332
75 28 0.69570109
76 28 1.0751744
77 28 0.9486833
78 28 1.4546477
79 28 2.0238577
80 28 2.403331
81 28 2.0238577
82 28 0.75894664
83 28 0.75894664
84 28 1.2016655
85 28 1.4546477
86 28 1.0751744
87 28 1.6443844
88 28 2.0871033
89 28 1.0751744
90 28 1.0119289
91 28 0.75894664
92 28 1.13842
93 28 0.063245553
94 28 0.69570109
95 28 1.2649111
96 28 1.13842
97 28 1.2016655
98 28 1.13842
99 28 1.5178933
100 28 1.5178933
0 29 0.50596443
1 29 0.18973666
2 29 0.18973666
3 29 0.18973666
4 29 0.063245553
5 29 0.63245553
6 29 0.18973666
7 29 0.12649111
8 29 0.31622777
9 29 0.44271887
10 29 -0.69570109
11 29 -0.31622777
12 29 -0.44271887
13 29 -0.63245553
14 29 0.063245553
15 29 -0.18973666
16 29 0.63245553
17 29 -0.063245553
18 29 0.063245553
19 29 0.44271887
20 29 -0.12649111
21 29 0.56920998
22 29 0.75894664
23 29 0.75894664
24 29 0.9486833
25 29 -0.063245553
26 29 0.50596443
27 29 0.44271887
28 29 -0.18973666
29 29 0.56920998
30 29 1.2016655
31 29 0.56920998
32 29 0.50596443
33 29 -0.12649111
34 29 0.063245553
35 29 -0.82219219
36 29 -0.75894664
37 29 -1.13842
38 29 -1.2016655
39 29 -0.37947332
40 29 0.37947332
41 29 0.88543774
42 29 0.75894664
43 29 0.50596443
44 29 0.063245553
45 29 0
46 29 -0.37947332
47 29 0.31622777
48 29 -0.18973666
49 29 -0.18973666
50 29 -0.12649111
51 29 0.18973666
52 29 -0.063245553
53 29 0.12649111
54 29 -0.50596443
55 29 -0.50596443
56 29 -1.0751744
57 29 -1.3914022
58 29 -1.2649111
59 29 -1.3914022
60 29 -1.13842
61 29 -1.2649111
62 29 -0.82219219
63 29 -0.18973666
64 29 -1.0119289
65 29 -1.5178933
66 29 -1.5811388
67 29 -1.6443844
68 29 -1.6443844
69 29 -0.18973666
70 29 -0.18973666
71 29 -0.31622777
72 29 0.56920998
73 29 0.44271887
74 29 0.25298221
75 29 0.9486833
76 29 0.9486833
77 29 1.4546477
78 29 1.834121
79 29 2.2135944
80 29 2.8460499
81 29 2.0238577
82 29 1.6443844
83 29 0.9486833
84 29 1.0751744
85 29 1.0119289
86 29 1.5178933
87 29 1.5811388
88 29 1.5811388
89 29 1.2649111
90 29 0.63245553
91 29 0.31622777
92 29 1.4546477
93 29 1.0119289
94 29 1.0751744
95 29 0.50596443
96 29 0.37947332
97 29 0.63245553
98 29 0.50596443
99 29 0.63245553
100 29 1.0751744
0 30 1.2016655
1 30 0.44271887
2 30 0.44271887
3 30 0.12649111
4 30 0.18973666
5 30 0.50596443
6 30 -0.12649111
7 30 0.37947332
8 30 0.31622777
9 30 0.063245553
10 30 -0.12649111
11 30 0.063245553
12 30 0.12649111
13 30 -0.44271887
14 30 -0.44271887
15 30 0
16 30 0.31622777
17 30 0.9486833
18 30 0.12649111
19 30 0.31622777
20 30 0.82219219
21 30 0.75894664
22 30 -0.12649111
23 30 0.63245553
24 30 0.88543774
25 30 0.56920998
26 30 0.31622777
27 30 -0.063245553
28 30 0.44271887
29 30 0.37947332
30 30 0.50596443
31 30 0.37947332
32 30 0.18973666
33 30 -0.44271887
34 30 -1.0751744
35 30 -0.50596443
36 30 -0.50596443
37 30 -0.69570109
38 30 -0.9486833
39 30 -0.63245553
40 30 0.12649111
41 30 -0.063245553
42 30 -0.25298221
43 30 -0.18973666
44 30 -0.50596443
45 30 -0.9486833
46 30 -0.82219219
47 30 -0.69570109
48 30 -0.31622777
49 30 -0.50596443
50 30 -0.25298221
51 30 -0.31622777
52 30 -0.18973666
53 30 -0.31622777
54 30 -0.50596443
55 30 -0.44271887
56 30 -1.2649111
57 30 -1.7708755
58 30 -1.834121
59 30 -1.4546477
60 30 -1.9606121
61 30 -1.5178933
62 30 -1.2016655
63 30 -1.0119289
64 30 -1.0751744
65 30 -1.3281566
66 30 -1.7076299
67 30 -1.834121
68 30 -1.2016655
69 30 -0.75894664
70 30 -0.50596443
71 30 0
72 30 0.12649111
73 30 0.18973666
74 30 1.13842
75 30 1.2649111
76 30 1.13842
77 30 1.6443844
78 30 1.3914022
79 30 2.2135944
80 30 2.7828043
81 30 2.2135944
82 30 1.5811388
83 30 1.5178933
84 30 1.3281566
85 30 1.3914022
86 30 1.7708755
87 30 1.4546477
88 30 1.2649111
89 30 1.5178933
90 30 1.2016655
91 30 1.3914022
92 30 1.2649111
93 30 0.44271887
94 30 0.75894664
95 30 0.50596443
96 30 0.50596443
97 30 0.063245553
98 30 0.56920998
99 30 0.9486833
100 30 1.6443844
0 31 0.50596443
1 31 0.12649111
2 31 0
3 31 -0.12649111
4 31 -0.25298221
5 31 0.75894664
6 31 0.37947332
7 31 0.44271887
8 31 0.50596443
9 31 0.063245553
10 31 0.31622777
11 31 0.18973666
12 31 0.063245553
13 31 -0.063245553
14 31 -0.12649111
15 31 0.37947332
16 31 0.50596443
17 31 0.75894664
18 31 -0.12649111
19 31 -0.25298221
20 31 0.37947332
21 31 0.25298221
22 31 0.37947332
23 31 0.31622777
24 31 0.50596443
25 31 0.25298221
26 31 0
27 31 0.063245553
28 31 0.18973666
29 31 0
30 31 0.69570109
31 31 0.31622777
32 31 -0.31622777
33 31 -0.69570109
34 31 -0.31622777
35 31 -0.50596443
36 31 -0.50596443
37 31 -1.2649111
38 31 -1.2016655
39 31 -1.3914022
40 31 -0.63245553
41 31 0
42 31 -0.25298221
43 31 -0.31622777
44 31 -0.82219219
45 31 -0.69570109
46 31 -0.82219219
47 31 -0.88543774
48 31 -0.88543774
49 31 -0.56920998
50 31 -1.0119289
51 31 -0.75894664
52 31 -0.31622777
53 31 -0.63245553
54 31 -0.31622777
55 31 -0.63245553
56 31 -1.0751744
57 31 -1.7708755
58 31 -1.2016655
59 31 -1.834121
60 31 -1.9606121
61 31 -1.7708755
62 31 -0.9486833
63 31 -1.0751744
64 31 -0.9486833
65 31 -0.44271887
66 31 -1.2016655
67 31 -1.2649111
68 31 -0.56920998
69 31 -0.63245553
70 31 0.063245553
71 31 -0.063245553
72 31 -0.18973666
73 31 1.0751744
74 31 1.2016655
75 31 1.6443844
76 31 0.9486833
77 31 0.88543774
78 31 1.5178933
79 31 1.7076299
80 31 1.6443844
81 31 1.7076299
82 31 1.2649111
83 31 1.2016655
84 31 1.6443844
85 31 1.8973666
86 31 1.7076299
87 31 1.2016655
88 31 0.69570109
89 31 0.9486833
90 31 1.2649111
91 31 1.0119289
92 31 0.9486833
93 31 0.31622777
94 31 0.63245553
95 31 0.25298221
96 31 0.50596443
97 31 0.25298221
98 31 1.0751744
99 31 1.3914022
100 31 1.4546477
0 32 0.75894664
1 32 -0.063245553
2 32 -0.44271887
3 32 -0.063245553
4 32 -0.69570109
5 32 0
6 32 0.75894664
7 32 0.69570109
8 32 0.88543774
9 32 0.50596443
10 32 0.18973666
11 32 0.31622777
12 32 0.31622777
13 32 0.12649111
14 32 0.31622777
15 32 0.50596443
16 32 1.2016655
17 32 1.0119289
18 32 0.69570109
19 32 -0.25298221
20 32 -0.12649111
21 32 0.37947332
22 32 0.69570109
23 32 0.18973666
24 32 0.25298221
25 32 -0.31622777
26 32 -0.063245553
27 32 -0.18973666
28 32 0.063245553
29 32 0.25298221
30 32 0.44271887
31 32 -0.18973666
32 32 -0.12649111
33 32 -0.75894664
34 32 -0.82219219
35 32 -0.82219219
36 32 -0.37947332
37 32 -1.3914022
38 32 -1.3281566
39 32 -0.82219219
40 32 -0.44271887
41 32 -0.31622777
42 32 -0.69570109
43 32 -0.63245553
44 32 -0.88543774
45 32 -1.13842
46 32 -1.0119289
47 32 -0.88543774
48 32 -0.88543774
49 32 -1.3281566
50 32 -1.2649111
51 32 -0.50596443
52 32 -1.0751744
53 32 -0.56920998
54 32 -0.82219219
55 32 -1.2649111
56 32 -0.75894664
57 32 -0.63245553
58 32 -0.9486833
59 32 -1.0751744
60 32 -1.13842
61 32 -1.3914022
62 32 -1.3281566
63 32 -1.0119289
64 32 -1.5811388
65 32 -1.5178933
66 32 -1.0119289
67 32 -1.13842
68 32 -0.25298221
69 32 0
70 32 0.25298221
71 32 0.37947332
72 32 1.13842
73 32 1.0119289
74 32 1.834121
75 32 2.1503488
76 32 1.834121
77 32 1.3281566
78 32 1.13842
79 32 1.0751744
80 32 1.4546477
81 32 1.3281566
82 32 1.3914022
83 32 1.3914022
84 32 1.0751744
85 32 1.4546477
86 32 1.6443844
87 32 1.2649111
88 32 1.5178933
89 32 1.5811388
90 32 1.5178933
91 32 1.3281566
92 32 1.2649111
93 32 1.0751744
94 32 0.37947332
95 32 0.50596443
96 32 0.18973666
97 32 0.50596443
98 32 0.69570109
99 32 1.0751744
100 32 1.3281566
0 33 0.18973666
1 33 -0.18973666
2 33 -0.31622777
3 33 0
4 33 -0.12649111
5 33 0.063245553
6 33 0.44271887
7 33 0.63245553
8 33 0.69570109
9 33 0.75894664
10 33 -0.063245553
11 33 0
12 33 0.31622777
13 33 0.82219219
14 33 1.0119289
15 33 1.2016655
16 33 0.75894664
17 33 0.31622777
18 33 0.12649111
19 33 -0.18973666
20 33 -0.063245553
21 33 1.0119289
22 33 0.69570109
23 33 0.31622777
24 33 -0.12649111
25 33 0.31622777
26 33 0.63245553
27 33 0.50596443
28 33 0.69570109
29 33 0.44271887
30 33 0.063245553
31 33 -0.44271887
32 33 -0.56920998
33 33 -0.9486833
34 33 -0.9486833
35 33 -1.0751744
36 33 -0.9486833
37 33 -1.2016655
38 33 -0.69570109
39 33 -0.82219219
40 33 -1.13842
41 33 -0.82219219
42 33 -0.69570109
43 33 -0.44271887
44 33 -1.13842
45 33 -1.3281566
46 33 -1.5178933
47 33 -1.2649111
48 33 -2.0871033
49 33 -1.8973666
50 33 -1.2649111
51 33 -1.0119289
52 33 -0.50596443
53 33 -0.75894664
54 33 -0.69570109
55 33 -1.0119289
56 33 -1.0751744
57 33 -1.13842
58 33 -1.13842
59 33 -0.88543774
60 33 -1.13842
61 33 -1.0751744
62 33 -1.7076299
63 33 -1.834121
64 33 -1.7708755
65 33 -1.0119289
66 33 -0.50596443
67 33 -0.63245553
68 33 -0.37947332
69 33 -0.37947332
70 33 0
71 33 0.9486833
72 33 1.13842
73 33 1.5178933
74 33 1.6443844
75 33 1.7708755
76 33 1.8973666
77 33 1.2649111
78 33 1.5178933
79 33 0.82219219
80 33 1.2016655
81 33 1.13842
82 33 1.0751744
83 33 1.2016655
84 33 1.3914022
85 33 1.3281566
86 33 1.5811388
87 33 1.13842
88 33 1.2016655
89 33 1.13842
90 33 1.4546477
91 33 1.3914022
92 33 1.5811388
93 33 1.0119289
94 33 1.2649111
95 33 0.44271887
96 33 0.25298221
97 33 0.12649111
98 33 0.88543774
99 33 0.69570109
100 33 1.0119289
0 34 0.31622777
1 34 0.18973666
2 34 0
3 34 0.63245553
4 34 0.37947332
5 34 -0.063245553
6 34 0.69570109
7 34 1.0751744
8 34 0.50596443
9 34 0.18973666
10 34 -0.69570109
11 34 -0.50596443
12 34 -0.18973666
13 34 0.9486833
14 34 0.88543774
15 34 1.0751744
16 34 0.50596443
17 34 0.25298221
18 34 -0.44271887
19 34 -0.69570109
20 34 -0.50596443
21 34 0.69570109
22 34 0.37947332
23 34 0.25298221
24 34 1.0119289
25 34 0.63245553
26 34 0.69570109
27 34 1.0119289
28 34 0.75894664
29 34 0.88543774
30 34 0.25298221
31 34 -0.12649111
32 34 -0.56920998
33 34 -0.69570109
34 34 -1.4546477
35 34 -1.0751744
36 34 -1.2649111
37 34 -1.0751744
38 34 -1.3914022
39 34 -0.75894664
40 34 -0.063245553
41 34 -0.50596443
42 34 -0.75894664
43 34 -0.69570109
44 34 -0.50596443
45 34 -1.2649111
46 34 -1.2016655
47 34 -1.9606121
48 34 -2.0871033
49 34 -2.1503488
50 34 -1.5178933
51 34 -0.50596443
52 34 -1.3281566
53 34 -0.69570109
54 34 -0.88543774
55 34 -0.37947332
56 34 -1.0751744
57 34 -0.9486833
58 34 -1.0119289
59 34 -0.9486833
60 34 -0.75894664
61 34 -0.50596443
62 34 -1.2016655
63 34 -1.7708755
64 34 -2.0238577
65 34 -0.44271887
66 34 -0.63245553
67 34 -0.50596443
68 34 -0.75894664
69 34 0
70 34 0.063245553
71 34 0.88543774
72 34 1.0751744
73 34 1.5178933
74 34 1.5178933
75 34 1.8973666
76 34 1.6443844
77 34 1.3914022
78 34 1.2649111
79 34 1.0119289
80 34 0.82219219
81 34 0.44271887
82 34 0.69570109
83 34 1.7076299
84 34 2.2768399
85 34 1.7076299
86 34 1.4546477
87 34 0.69570109
88 34 1.2016655
89 34 1.0751744
90 34 0.9486833
91 34 0.82219219
92 34 1.4546477
93 34 1.3281566
94 34 1.0119289
95 34 0.69570109
96 34 1.0751744
97 34 1.2016655
98 34 1.2649111
99 34 1.13842
100 34 0.69570109
0 35 1.3914022
1 35 0.37947332
2 35 0.44271887
3 35 0.56920998
4 35 0.31622777
5 35 0.18973666
6 35 0.31622777
7 35 0.75894664
8 35 0
9 35 -0.69570109
10 35 -0.63245553
11 35 -0.63245553
12 35 -0.063245553
13 35 0.82219219
14 35 0.88543774
15 35 0.63245553
16 35 0.88543774
17 35 0.18973666
18 35 -0.75894664
19 35 -0.44271887
20 35 -0.75894664
21 35 -0.063245553
22 35 0.44271887
23 35 0.44271887
24 35 0.31622777
25 35 0.37947332
26 35 0.82219219
27 35 0.82219219
28 35 0.9486833
29 35 1.2649111
30 35 1.13842
31 35 0.12649111
32 35 0.18973666
33 35 -0.25298221
34 35 -1.2649111
35 35 -0.9486833
36 35 -1.3914022
37 35 -1.834121
38 35 -1.0751744
39 35 -0.88543774
40 35 -0.25298221
41 35 -0.18973666
42 35 -0.37947332
43 35 -0.82219219
44 35 -0.56920998
45 35 -0.9486833
46 35 -1.5811388
47 35 -1.834121
48 35 -2.3400855
49 35 -1.5811388
50 35 -1.2649111
51 35 -0.82219219
52 35 -0.56920998
53 35 -1.0119289
54 35 -1.3914022
55 35 -1.2649111
56 35 -1.0119289
57 35 -0.88543774
58 35 -0.75894664
59 35 -0.82219219
60 35 -0.82219219
61 35 -1.6443844
62 35 -1.5178933
63 35 -1.6443844
64 35 -1.0119289
65 35 -0.18973666
66 35 -0.56920998
67 35 -0.44271887
68 35 0.063245553
69 35 -0.44271887
70 35 -0.31622777
71 35 0
72 35 0.37947332
73 35 0.9486833
74 35 1.5811388
75 35 1.7076299
76 35 1.4546477
77 35 1.6443844
78 35 1.3914022
79 35 1.3914022
80 35 0.75894664
81 35 1.13842
82 35 1.0119289
83 35 1.3281566
84 35 1.7076299
85 35 1.4546477
86 35 1.3281566
87 35 0.88543774
88 35 1.3281566
89 35 0.75894664
90 35 0.9486833
91 35 1.2016655
92 35 1.7076299
93 35 1.6443844
94 35 0.56920998
95 35 0.56920998
96 35 0.50596443
97 35 1.3914022
98 35 1.5178933
99 35 1.0751744
100 35 0.063245553
0 36 1.3281566
1 36 0.50596443
2 36 0.44271887
3 36 0.63245553
4 36 0.82219219
5 36 0.75894664
6 36 -0.063245553
7 36 0.37947332
8 36 -0.31622777
9 36 -0.12649111
10 36 -0.25298221
11 36 -0.44271887
12 36 0.37947332
13 36 0.25298221
14 36 0.25298221
15 36 0.56920998
16 36 0.25298221
17 36 0
18 36 0.12649111
19 36 0.12649111
20 36 0.063245553
21 36 0.18973666
22 36 0.50596443
23 36 1.0119289
24 36 0.56920998
25 36 1.2649111
26 36 1.13842
27 36 1.5811388
28 36 1.2016655
29 36 1.5178933
30 36 0.75894664
31 36 0.56920998
32 36 -0.37947332
33 36 -0.37947332
34 36 -1.3914022
35 36 -0.69570109
36 36 -1.0751744
37 36 -1.7708755
38 36 -1.4546477
39 36 -1.0751744
40 36 -0.69570109
41 36 -0.88543774
42 36 -0.75894664
43 36 -0.9486833
44 36 -0.88543774
45 36 -1.0751744
46 36 -1.834121
47 36 -1.6443844
48 36 -2.0238577
49 36 -1.8973666
50 36 -1.2649111
51 36 -0.9486833
52 36 -0.69570109
53 36 -1.3914022
54 36 -0.50596443
55 36 -0.88543774
56 36 -0.82219219
57 36 -0.9486833
58 36 -0.88543774
59 36 -0.69570109
60 36 -1.3914022
61 36 -1.2649111
62 36 -0.50596443
63 36 -0.50596443
64 36 -0.18973666
65 36 -0.12649111
66 36 -0.18973666
67 36 -0.18973666
68 36 0.37947332
69 36 -0.37947332
70 36 0.44271887
71 36 0.063245553
72 36 0.25298221
73 36 1.13842
74 36 1.3914022
75 36 2.0238577
76 36 1.834121
77 36 1.8973666
78 36 1.4546477
79 36 1.5178933
80 36 1.2016655
81 36 1.3281566
82 36 0.9486833
83 36 0.9486833
84 36 1.13842
85 36 1.5178933
86 36 1.0119289
87 36 1.5178933
88 36 1.4546477
89 36 0.75894664
90 36 0.75894664
91 36 1.0119289
92 36 1.3281566
93 36 1.5178933
94 36 1.0751744
95 36 1.13842
96 36 0.44271887
97 36 0.88543774
98 36 1.6443844
99 36 1.13842
100 36 0.56920998
0 37 1.5811388
1 37 1.5178933
2 37 1.6443844
3 37 0.56920998
4 37 1.0119289
5 37 0.88543774
6 37 0.12649111
7 37 0.18973666
8 37 0
9 37 -0.063245553
10 37 -0.063245553
11 37 -0.18973666
12 37 0.56920998
13 37 0.063245553
14 37 0.25298221
15 37 1.2016655
16 37 0.50596443
17 37 -0.063245553
18 37 0.50596443
19 37 0.75894664
20 37 0.50596443
21 37 1.3281566
22 37 1.6443844
23 37 1.13842
24 37 0.9486833
25 37 1.3281566
26 37 1.6443844
27 37 1.5178933
28 37 1.2649111
29 37 1.3281566
30 37 0.88543774
31 37 0.75894664
32 37 0.63245553
33 37 0.18973666
34 37 -0.69570109
35 37 -0.50596443
36 37 -0.82219219
37 37 -1.3914022
38 37 -1.0119289
39 37 -0.9486833
40 37 -0.88543774
41 37 -1.3281566
42 37 -0.9486833
43 37 -1.0119289
44 37 -0.88543774
45 37 -1.3281566
46 37 -0.9486833
47 37 -1.4546477
48 37 -2.0238577
49 37 -1.4546477
50 37 -1.8973666
51 37 -1.0751744
52 37 -1.0751744
53 37 -1.7076299
54 37 -1.2016655
55 37 -0.88543774
56 37 -1.0751744
57 37 -0.82219219
58 37 -0.18973666
59 37 -0.25298221
60 37 -0.37947332
61 37 -0.9486833
62 37 0
63 37 0.063245553
64 37 -0.37947332
65 37 -0.18973666
66 37 0.25298221
67 37 1.13842
68 37 0.75894664
69 37 0
70 37 0.12649111
71 37 0.69570109
72 37 0.9486833
73 37 1.5811388
74 37 0.69570109
75 37 1.4546477
76 37 1.5811388
77 37 1.4546477
78 37 1.5811388
79 37 1.5178933
80 37 1.5178933
81 37 1.3281566
82 37 0.56920998
83 37 0.56920998
84 37 0.31622777
85 37 0.82219219
86 37 0.75894664
87 37 1.7076299
88 37 1.834121
89 37 1.13842
90 37 1.2016655
91 37 1.0751744
92 37 1.2649111
93 37 1.13842
94 37 1.0119289
95 37 1.0119289
96 37 1.0119289
97 37 1.3281566
98 37 1.9606121
99 37 1.2016655
100 37 0.69570109
0 38 1.834121
1 38 1.7076299
2 38 1.13842
3 38 1.0751744
4 38 0.63245553
5 38 -0.25298221
6 38 0.12649111
7 38 0.12649111
8 38 -0.37947332
9 38 0.12649111
10 38 0.18973666
11 38 -0.50596443
12 38 0.25298221
13 38 0.69570109
14 38 1.3281566
15 38 1.13842
16 38 0.69570109
17 38 1.3281566
18 38 1.2016655
19 38 0.9486833
20 38 1.13842
21 38 1.7076299
22 38 1.3281566
23 38 1.6443844
24 38 2.0871033
25 38 2.3400855
26 38 2.2135944
27 38 2.5930677
28 38 1.4546477
29 38 1.3281566
30 38 0.9486833
31 38 0.50596443
32 38 0.9486833
33 38 0.88543774
34 38 0.25298221
35 38 -0.25298221
36 38 -0.63245553
37 38 -1.2649111
38 38 -1.5811388
39 38 -1.2649111
40 38 -1.0119289
41 38 -1.0119289
42 38 -1.0119289
43 38 -0.88543774
44 38 -0.63245553
45 38 -1.0751744
46 38 -1.2016655
47 38 -1.3281566
48 38 -1.5811388
49 38 -1.3281566
50 38 -0.9486833
51 38 -1.2649111
52 38 -1.8973666
53 38 -1.7708755
54 38 -1.7076299
55 38 -0.75894664
56 38 -0.9486833
57 38 -0.37947332
58 38 -0.50596443
59 38 -0.69570109
60 38 -0.25298221
61 38 -0.69570109
62 38 -0.12649111
63 38 0.56920998
64 38 0.37947332
65 38 0.25298221
66 38 1.2649111
67 38 0.75894664
68 38 0.75894664
69 38 -0.18973666
70 38 -0.063245553
71 38 0.37947332
72 38 0.75894664
73 38 0.9486833
74 38 0.9486833
75 38 1.0119289
76 38 1.5811388
77 38 1.0119289
78 38 1.0119289
79 38 0.82219219
80 38 0.82219219
81 38 1.13842
82 38 0.44271887
83 38 0.50596443
84 38 0.37947332
85 38 1.0119289
86 38 0.75894664
87 38 1.5811388
88 38 1.5178933
89 38 1.0751744
90 38 1.0119289
91 38 1.0119289
92 38 1.0119289
93 38 1.3281566
94 38 0.88543774
95 38 1.2016655
96 38 1.3281566
97 38 2.0871033
98 38 1.7708755
99 38 1.2649111
100 38 0.9486833
0 39 1.8973666
1 39 1.4546477
2 39 1.13842
3 39 1.13842
4 39 0.063245553
5 39 -0.18973666
6 39 -0.44271887
7 39 -0.44271887
8 39 -0.12649111
9 39 0.31622777
10 39 0.31622777
11 39 0.88543774
12 39 0.12649111
13 39 0.69570109
14 39 1.13842
15 39 0.88543774
16 39 1.2649111
17 39 1.4546477
18 39 1.5811388
19 39 1.13842
20 39 1.7076299
21 39 2.0238577
22 39 1.8973666
23 39 2.403331
24 39 2.5930677
25 39 2.5930677
26 39 2.5930677
27 39 1.9606121
28 39 1.9606121
29 39 1.7708755
30 39 1.4546477
31 39 0.75894664
32 39 1.2016655
33 39 0.31622777
34 39 0.31622777
35 39 -0.063245553
36 39 -0.50596443
37 39 -1.3281566
38 39 -0.75894664
39 39 -0.75894664
40 39 -0.63245553
41 39 -0.88543774
42 39 -0.44271887
43 39 -0.25298221
44 39 -0.63245553
45 39 -1.0751744
46 39 -1.0119289
47 39 -1.7076299
48 39 -1.3914022
49 39 -0.56920998
50 39 -0.82219219
51 39 -0.9486833
52 39 -1.3914022
53 39 -0.75894664
54 39 -1.4546477
55 39 -1.2649111
56 39 -0.18973666
57 39 -0.25298221
58 39 -0.69570109
59 39 -0.9486833
60 39 -0.56920998
61 39 -0.44271887
62 39 0.063245553
63 39 0.63245553
64 39 -0.18973666
65 39 0.37947332
66 39 1.13842
67 39 1.2016655
68 39 0.69570109
69 39 0.063245553
70 39 -0.18973666
71 39 0.31622777
72 39 0.69570109
73 39 0.69570109
74 39 1.2016655
75 39 0.82219219
76 39 0.56920998
77 39 0.69570109
78 39 0.63245553
79 39 0.44271887
80 39 0.50596443
81 39 -0.18973666
82 39 0.063245553
